pdb_id	len_true	len_pred	dynalign_pairs	true_coverage	status	note
8eui	229	500	0	0.000000	timeout	dynalign timeout (180s)
7f5s	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
6gqb	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7mpi	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7mpj	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7n8b	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7ow7	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7oya	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7oyb	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7oyc	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7pkt	75	500	0	0.000000	no_alignment	windowed_pred(500->151)
7po4	72	500	0	0.000000	no_alignment	windowed_pred(500->151)
7pzy	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7q08	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7q0f	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7q0p	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7q0r	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7qgg	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7qvp	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7qvp	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
6r6g	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7tm3	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7tut	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7ucj	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7uck	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7z34	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7zjw	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
7zpq	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7zs5	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7zux	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7zw0	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7too	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7top	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7toq	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7tor	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8bf8	150	500	0	0.000000	timeout	dynalign timeout (180s)
8g5y	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8g5z	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8g60	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8g61	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8g6j	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8glp	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8hfr	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7xnx	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
7xny	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7z3n	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7z3o	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8btk	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7qi6	72	500	0	0.000000	no_alignment	windowed_pred(500->151)
7yr7	118	500	0	0.000000	no_alignment	windowed_pred(500->151)
7yr7	118	500	0	0.000000	no_alignment	windowed_pred(500->151)
7yr7	118	500	0	0.000000	no_alignment	windowed_pred(500->151)
7yr7	118	500	0	0.000000	no_alignment	windowed_pred(500->151)
7yr7	118	500	0	0.000000	no_alignment	windowed_pred(500->151)
7yr7	118	500	0	0.000000	no_alignment	windowed_pred(500->151)
8bpo	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
7qi5	72	500	0	0.000000	no_alignment	windowed_pred(500->151)
8fl2	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8fl3	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8fl4	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8fl6	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8fl7	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8fl9	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8fla	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8flb	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8flc	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8fld	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8fle	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8flf	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8p2k	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8any	72	500	0	0.000000	no_alignment	windowed_pred(500->151)
8bhf	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
8evq	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8evr	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8evs	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8evt	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8ewb	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8q5i	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8pv6	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
8jdj	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8jdk	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8jdl	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8jdm	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8pk0	72	500	0	0.000000	no_alignment	windowed_pred(500->151)
8qsj	72	500	0	0.000000	no_alignment	windowed_pred(500->151)
8scb	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8bn3	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8c3a	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8c3a	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8pv8	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
8rjb	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8rjc	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8rjd	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8fru	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8y0u	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8y0x	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8ifd	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8ife	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8ohd	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8oj0	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8oj5	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8oj8	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8oo0	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8qfd	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
8p8m	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8p8n	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8p8u	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8pot	87	500	0	0.000000	no_alignment	windowed_pred(500->151)
8qoi	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8pfr	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8qu1	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
8qu5	69	500	0	0.000000	no_alignment	windowed_pred(500->151)
9fpz	300	500	0	0.000000	timeout	dynalign timeout (180s)
9enb	75	500	0	0.000000	no_alignment	windowed_pred(500->151)
9enb	75	500	0	0.000000	no_alignment	windowed_pred(500->151)
9enb	75	500	0	0.000000	no_alignment	windowed_pred(500->151)
9enb	75	500	0	0.000000	no_alignment	windowed_pred(500->151)
9enc	75	500	0	0.000000	no_alignment	windowed_pred(500->151)
9enc	75	500	0	0.000000	no_alignment	windowed_pred(500->151)
9ene	76	500	0	0.000000	no_alignment	windowed_pred(500->151)
9ene	76	500	0	0.000000	no_alignment	windowed_pred(500->151)
9ene	76	500	0	0.000000	no_alignment	windowed_pred(500->151)
9ene	76	500	0	0.000000	no_alignment	windowed_pred(500->151)
9enf	94	500	0	0.000000	no_alignment	windowed_pred(500->151)
9enf	94	500	0	0.000000	no_alignment	windowed_pred(500->151)
9enf	94	500	0	0.000000	no_alignment	windowed_pred(500->151)
9enf	94	500	0	0.000000	no_alignment	windowed_pred(500->151)
8k2c	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8k2d	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8k82	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8okd	75	500	0	0.000000	no_alignment	windowed_pred(500->151)
8okd	75	500	0	0.000000	no_alignment	windowed_pred(500->151)
8okd	75	500	0	0.000000	no_alignment	windowed_pred(500->151)
8okd	75	500	0	0.000000	no_alignment	windowed_pred(500->151)
8xsx	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8xsy	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8xsz	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8yoo	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8yop	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
9bdl	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
9bdn	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
9bdp	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8kbf	3	500	0	0.000000	no_alignment	windowed_pred(500->153)
8kbf	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
9f1b	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
9f1c	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
9f1d	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8kbh	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
8kbh	3	500	0	0.000000	no_alignment	windowed_pred(500->152)
8kbh	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
8kbh	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
8kbh	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
8kbh	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
8kbh	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
8kbh	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
8kbh	3	500	0	0.000000	no_alignment	windowed_pred(500->151)
8q7z	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
8q87	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
9bh5	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
9cai	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
8cq7	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8cq7	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8cqw	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8cqw	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8cre	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8cre	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8oeq	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8oeq	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
9gmo	119	500	0	0.000000	no_alignment	windowed_pred(500->151)
8ogj	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8oh6	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8oh6	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8oi5	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8oi5	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8oj3	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8oj3	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8p4v	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8p4v	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
9g8m	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8ut0	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8uti	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8ukb	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8p9a	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8p9a	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
9c3h	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8qyx	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8t2x	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8t2y	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8t2z	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8t30	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8t3a	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8t3b	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8t3c	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8t3d	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8t3e	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8t3f	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8up5	76	500	0	0.000000	no_alignment	windowed_pred(500->151)
8vft	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
8xu8	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8yld	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8ylr	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8z70	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
8z71	121	500	0	0.000000	no_alignment	windowed_pred(500->151)
9gc0	135	500	0	0.000000	timeout	dynalign timeout (180s)
9gc0	135	500	0	0.000000	timeout	dynalign timeout (180s)
9gcl	135	500	0	0.000000	timeout	dynalign timeout (180s)
9gu5	4	500	0	0.000000	no_alignment	windowed_pred(500->152)
9gu5	4	500	0	0.000000	no_alignment	windowed_pred(500->152)
9h45	18	500	0	0.000000	no_alignment	windowed_pred(500->151)
9h45	18	500	0	0.000000	no_alignment	windowed_pred(500->152)
9h45	18	500	0	0.000000	no_alignment	windowed_pred(500->151)
9h45	18	500	0	0.000000	no_alignment	windowed_pred(500->151)
9h45	18	500	0	0.000000	no_alignment	windowed_pred(500->151)
9h45	18	500	0	0.000000	no_alignment	windowed_pred(500->151)
8r7n	135	500	0	0.000000	timeout	dynalign timeout (180s)
8r7n	135	500	0	0.000000	timeout	dynalign timeout (180s)
9b0f	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
9b0g	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
9b0h	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
9b0p	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
9b0q	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
9b0r	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
9b0s	120	500	0	0.000000	no_alignment	windowed_pred(500->151)
